,model,threshold,split_1,split_2,accuracy,human effort
,Logistic Regression,0.9,0.4,0.08,99.21363041,76.93315858
,Logistic Regression,0.9,0.1,0.1,95.54390564,46.52686763
,Logistic Regression,0.9,0.15,0.1,97.77195282,57.66710354
,Logistic Regression,0.9,0.2,0.1,97.77195282,59.50196592
,Logistic Regression,0.9,0.25,0.1,98.03407602,63.82699869
,Logistic Regression,0.9,0.3,0.1,98.68938401,68.80733945
,Logistic Regression,0.9,0.4,0.1,99.21363041,77.06422018
,Logistic Regression,0.9,0.1,0.15,95.54390564,47.18217562
,Logistic Regression,0.9,0.15,0.15,97.77195282,57.79816514
,Logistic Regression,0.9,0.2,0.15,97.77195282,60.15727392
,Logistic Regression,0.9,0.25,0.15,98.16513761,63.95806029
,Logistic Regression,0.9,0.3,0.15,98.68938401,68.80733945
,Logistic Regression,0.9,0.4,0.15,99.21363041,76.93315858
,Logistic Regression,0.95,0.1,0.01,97.77195282,64.35124509
,Logistic Regression,0.95,0.15,0.01,99.8689384,87.2870249
,Logistic Regression,0.95,0.2,0.01,100,88.72870249
,Logistic Regression,0.95,0.25,0.01,100,91.08781127
,Logistic Regression,0.95,0.3,0.01,100,91.34993447
,Logistic Regression,0.95,0.4,0.01,100,93.31585845
,Logistic Regression,0.95,0.1,0.03,98.03407602,67.75884666
,Logistic Regression,0.95,0.15,0.03,99.8689384,87.6802097
,Logistic Regression,0.95,0.2,0.03,100,89.38401048
,Logistic Regression,0.95,0.25,0.03,100,91.34993447
,Logistic Regression,0.95,0.3,0.03,100,91.74311927
,Logistic Regression,0.95,0.4,0.03,100,93.44692005
,Logistic Regression,0.95,0.1,0.05,98.03407602,68.02096986
,Logistic Regression,0.95,0.15,0.05,99.8689384,87.8112713
,Logistic Regression,0.95,0.2,0.05,100,90.03931848
,Logistic Regression,0.95,0.25,0.05,100,91.48099607
,Logistic Regression,0.95,0.3,0.05,100,92.13630406
,Logistic Regression,0.95,0.4,0.05,100,93.57798165
,Logistic Regression,0.95,0.1,0.08,98.03407602,68.15203145
,Logistic Regression,0.95,0.15,0.08,99.8689384,87.4180865
,Logistic Regression,0.95,0.2,0.08,100,90.17038008
,Logistic Regression,0.95,0.25,0.08,100,91.48099607
,Logistic Regression,0.95,0.3,0.08,100,92.39842726
,Logistic Regression,0.95,0.4,0.08,100,93.44692005
,Logistic Regression,0.95,0.1,0.1,98.03407602,68.54521625
,Logistic Regression,0.95,0.15,0.1,99.8689384,88.33551769
,Logistic Regression,0.95,0.2,0.1,100,90.03931848
,Logistic Regression,0.95,0.25,0.1,100,91.74311927
,Logistic Regression,0.95,0.3,0.1,100,92.52948886
,Logistic Regression,0.95,0.4,0.1,100,93.97116645
,Logistic Regression,0.95,0.1,0.15,98.03407602,68.41415465
,Logistic Regression,0.95,0.15,0.15,99.8689384,88.33551769
,Logistic Regression,0.95,0.2,0.15,100,90.30144168
,Logistic Regression,0.95,0.25,0.15,100,92.26736566
,Logistic Regression,0.95,0.3,0.15,100,92.52948886
,Logistic Regression,0.95,0.4,0.15,100,94.49541284
,Logistic Regression,0.99,0.1,0.01,100,99.4757536
,Logistic Regression,0.99,0.15,0.01,100,99.7378768
,Logistic Regression,0.99,0.2,0.01,100,99.7378768
,Logistic Regression,0.99,0.25,0.01,100,99.6068152
,Logistic Regression,0.99,0.3,0.01,100,99.7378768
,Logistic Regression,0.99,0.4,0.01,100,99.7378768
,Logistic Regression,0.99,0.1,0.03,100,99.4757536
,Logistic Regression,0.99,0.15,0.03,100,99.7378768
,Logistic Regression,0.99,0.2,0.03,100,99.7378768
,Logistic Regression,0.99,0.25,0.03,100,99.7378768
,Logistic Regression,0.99,0.3,0.03,100,99.7378768
,Logistic Regression,0.99,0.4,0.03,100,99.7378768
,Logistic Regression,0.99,0.1,0.05,100,99.4757536
,Logistic Regression,0.99,0.15,0.05,100,99.7378768
,Logistic Regression,0.99,0.2,0.05,100,99.7378768
,Logistic Regression,0.99,0.25,0.05,100,99.7378768
,Logistic Regression,0.99,0.3,0.05,100,99.7378768
,Logistic Regression,0.99,0.4,0.05,100,99.7378768
,Logistic Regression,0.99,0.1,0.08,100,99.6068152
,Logistic Regression,0.99,0.15,0.08,100,99.7378768
,Logistic Regression,0.99,0.2,0.08,100,99.7378768
,Logistic Regression,0.99,0.25,0.08,100,99.8689384
,Logistic Regression,0.99,0.3,0.08,100,99.7378768
,Logistic Regression,0.99,0.4,0.08,100,99.8689384
,Logistic Regression,0.99,0.1,0.1,100,99.4757536
,Logistic Regression,0.99,0.15,0.1,100,99.8689384
,Logistic Regression,0.99,0.2,0.1,100,99.7378768
,Logistic Regression,0.99,0.25,0.1,100,99.8689384
,Logistic Regression,0.99,0.3,0.1,100,99.7378768
,Logistic Regression,0.99,0.4,0.1,100,99.7378768
,Logistic Regression,0.99,0.1,0.15,100,99.4757536
,Logistic Regression,0.99,0.15,0.15,100,99.8689384
,Logistic Regression,0.99,0.2,0.15,100,99.8689384
,Logistic Regression,0.99,0.25,0.15,100,99.7378768
,Logistic Regression,0.99,0.3,0.15,100,99.8689384
,Logistic Regression,0.99,0.4,0.15,100,99.7378768
,Random Forest,0.8,0.1,0.01,91.61205767,25.2948886
,Random Forest,0.8,0.15,0.01,91.74311927,29.22673657
,Random Forest,0.8,0.2,0.01,92.66055046,35.51769332
,Random Forest,0.8,0.25,0.01,93.70904325,40.76015727
,Random Forest,0.8,0.3,0.01,94.36435125,45.21625164
,Random Forest,0.8,0.4,0.01,95.80602883,54.52162516
,Random Forest,0.8,0.1,0.03,93.31585845,29.22673657
,Random Forest,0.8,0.15,0.03,92.26736566,30.27522936
,Random Forest,0.8,0.2,0.03,92.92267366,37.4836173
,Random Forest,0.8,0.25,0.03,94.49541284,43.25032765
,Random Forest,0.8,0.3,0.03,94.75753604,46.52686763
,Random Forest,0.8,0.4,0.03,95.80602883,55.17693316
,Random Forest,0.8,0.1,0.05,93.70904325,31.06159895
,Random Forest,0.8,0.15,0.05,92.79161206,32.24115334
,Random Forest,0.8,0.2,0.05,93.84010485,39.05635649
,Random Forest,0.8,0.25,0.05,94.75753604,43.77457405
,Random Forest,0.8,0.3,0.05,95.54390564,47.96854522
,Random Forest,0.8,0.4,0.05,96.19921363,55.96330275
,Random Forest,0.8,0.1,0.08,93.84010485,32.89646134
,Random Forest,0.8,0.15,0.08,92.52948886,32.37221494
,Random Forest,0.8,0.2,0.08,94.10222805,38.92529489
,Random Forest,0.8,0.25,0.08,94.75753604,44.03669725
,Random Forest,0.8,0.3,0.08,95.54390564,48.36173001
,Random Forest,0.8,0.4,0.08,96.19921363,56.74967235
,Random Forest,0.8,0.1,0.1,93.97116645,33.15858453
,Random Forest,0.8,0.15,0.1,92.66055046,33.28964613
,Random Forest,0.8,0.2,0.1,94.23328965,40.49803408
,Random Forest,0.8,0.25,0.1,94.75753604,44.82306684
,Random Forest,0.8,0.3,0.1,95.67496723,49.14809961
,Random Forest,0.8,0.4,0.1,96.33027523,57.14285714
,Random Forest,0.8,0.1,0.15,94.10222805,34.20707733
,Random Forest,0.8,0.15,0.15,92.92267366,34.46920052
,Random Forest,0.8,0.2,0.15,94.75753604,42.46395806
,Random Forest,0.8,0.25,0.15,95.01965924,45.47837484
,Random Forest,0.8,0.3,0.15,95.80602883,49.4102228
,Random Forest,0.8,0.4,0.15,96.33027523,57.27391874
,Random Forest,0.85,0.1,0.01,94.10222805,31.58584535
,Random Forest,0.85,0.15,0.01,93.05373526,33.02752294
,Random Forest,0.85,0.2,0.01,94.10222805,40.36697248
,Random Forest,0.85,0.25,0.01,95.15072084,45.21625164
,Random Forest,0.85,0.3,0.01,95.93709043,50.72083879
,Random Forest,0.85,0.4,0.01,96.19921363,56.61861075
,Random Forest,0.85,0.1,0.03,94.75753604,34.99344692
,Random Forest,0.85,0.15,0.03,94.23328965,36.69724771
,Random Forest,0.85,0.2,0.03,94.88859764,42.46395806
,Random Forest,0.85,0.25,0.03,95.54390564,47.31323722
,Random Forest,0.85,0.3,0.03,95.93709043,50.85190039
,Random Forest,0.85,0.4,0.03,96.85452163,58.58453473
,Random Forest,0.85,0.1,0.05,94.49541284,36.30406291
,Random Forest,0.85,0.15,0.05,94.10222805,37.8768021
,Random Forest,0.85,0.2,0.05,95.28178244,44.42988204
,Random Forest,0.85,0.25,0.05,95.80602883,48.36173001
,Random Forest,0.85,0.3,0.05,96.06815203,52.03145478
,Random Forest,0.85,0.4,0.05,96.85452163,59.37090433
,Random Forest,0.85,0.1,0.08,94.88859764,37.3525557
,Random Forest,0.85,0.15,0.08,95.01965924,40.49803408
,Random Forest,0.85,0.2,0.08,95.41284404,45.87155963
,Random Forest,0.85,0.25,0.08,95.80602883,49.5412844
,Random Forest,0.85,0.3,0.08,96.06815203,52.81782438
,Random Forest,0.85,0.4,0.08,97.24770642,60.15727392
,Random Forest,0.85,0.1,0.1,94.75753604,38.26998689
,Random Forest,0.85,0.15,0.1,94.88859764,39.58060288
,Random Forest,0.85,0.2,0.1,95.28178244,45.08519004
,Random Forest,0.85,0.25,0.1,95.80602883,49.8034076
,Random Forest,0.85,0.3,0.1,96.33027523,53.07994758
,Random Forest,0.85,0.4,0.1,97.24770642,60.41939712
,Random Forest,0.85,0.1,0.15,94.75753604,39.84272608
,Random Forest,0.85,0.15,0.15,95.41284404,41.80865007
,Random Forest,0.85,0.2,0.15,95.93709043,47.70642202
,Random Forest,0.85,0.25,0.15,95.80602883,50.98296199
,Random Forest,0.85,0.3,0.15,96.19921363,53.73525557
,Random Forest,0.85,0.4,0.15,97.37876802,60.81258191
,Random Forest,0.9,0.1,0.01,94.36435125,37.3525557
,Random Forest,0.9,0.15,0.01,95.01965924,42.20183486
,Random Forest,0.9,0.2,0.01,95.41284404,45.47837484
,Random Forest,0.9,0.25,0.01,96.59239843,52.16251638
,Random Forest,0.9,0.3,0.01,96.59239843,54.91480996
,Random Forest,0.9,0.4,0.01,97.11664482,61.59895151
,Random Forest,0.9,0.1,0.03,95.28178244,40.23591088
,Random Forest,0.9,0.15,0.03,94.49541284,42.98820446
,Random Forest,0.9,0.2,0.03,96.33027523,49.672346
,Random Forest,0.9,0.25,0.03,96.19921363,52.94888598
,Random Forest,0.9,0.3,0.03,96.85452163,56.61861075
,Random Forest,0.9,0.4,0.03,97.37876802,63.17169069
,Random Forest,0.9,0.1,0.05,95.41284404,41.15334207
,Random Forest,0.9,0.15,0.05,95.80602883,46.78899083
,Random Forest,0.9,0.2,0.05,96.33027523,50.85190039
,Random Forest,0.9,0.25,0.05,96.33027523,54.25950197
,Random Forest,0.9,0.3,0.05,96.72346003,56.88073394
,Random Forest,0.9,0.4,0.05,97.50982962,64.08912189
,Random Forest,0.9,0.1,0.08,95.41284404,42.07077326
,Random Forest,0.9,0.15,0.08,96.06815203,47.57536042
,Random Forest,0.9,0.2,0.08,96.72346003,51.76933159
,Random Forest,0.9,0.25,0.08,96.33027523,55.70117955
,Random Forest,0.9,0.3,0.08,96.98558322,57.92922674
,Random Forest,0.9,0.4,0.08,97.64089122,65.13761468
,Random Forest,0.9,0.1,0.1,95.80602883,43.25032765
,Random Forest,0.9,0.15,0.1,95.80602883,47.31323722
,Random Forest,0.9,0.2,0.1,96.46133683,51.63826999
,Random Forest,0.9,0.25,0.1,96.33027523,55.43905636
,Random Forest,0.9,0.3,0.1,97.50982962,58.97771953
,Random Forest,0.9,0.4,0.1,97.50982962,65.26867628
,Random Forest,0.9,0.1,0.15,96.06815203,46.39580603
,Random Forest,0.9,0.15,0.15,95.93709043,48.62385321
,Random Forest,0.9,0.2,0.15,96.33027523,52.94888598
,Random Forest,0.9,0.25,0.15,96.46133683,57.01179554
,Random Forest,0.9,0.3,0.15,96.98558322,59.76408912
,Random Forest,0.9,0.4,0.15,97.77195282,66.18610747
,Random Forest,0.95,0.1,0.01,95.67496723,44.56094364
,Random Forest,0.95,0.15,0.01,96.72346003,51.63826999
,Random Forest,0.95,0.2,0.01,96.72346003,55.43905636
,Random Forest,0.95,0.25,0.01,97.24770642,59.76408912
,Random Forest,0.95,0.3,0.01,97.37876802,62.2542595
,Random Forest,0.95,0.4,0.01,98.03407602,69.06946265
,Random Forest,0.95,0.1,0.03,95.80602883,46.52686763
,Random Forest,0.95,0.15,0.03,97.24770642,55.04587156
,Random Forest,0.95,0.2,0.03,97.11664482,57.66710354
,Random Forest,0.95,0.25,0.03,97.37876802,61.73001311
,Random Forest,0.95,0.3,0.03,97.50982962,63.17169069
,Random Forest,0.95,0.4,0.03,98.03407602,70.64220183
,Random Forest,0.95,0.1,0.05,95.80602883,47.57536042
,Random Forest,0.95,0.15,0.05,97.11664482,54.78374836
,Random Forest,0.95,0.2,0.05,97.37876802,58.71559633
,Random Forest,0.95,0.25,0.05,97.64089122,63.17169069
,Random Forest,0.95,0.3,0.05,97.50982962,65.00655308
,Random Forest,0.95,0.4,0.05,98.03407602,71.42857143
,Random Forest,0.95,0.1,0.08,95.93709043,49.5412844
,Random Forest,0.95,0.15,0.08,97.24770642,56.88073394
,Random Forest,0.95,0.2,0.08,97.37876802,59.76408912
,Random Forest,0.95,0.25,0.08,97.64089122,64.22018349
,Random Forest,0.95,0.3,0.08,97.50982962,66.05504587
,Random Forest,0.95,0.4,0.08,98.16513761,72.73918742
,Random Forest,0.95,0.1,0.1,96.06815203,51.50720839
,Random Forest,0.95,0.15,0.1,97.64089122,58.71559633
,Random Forest,0.95,0.2,0.1,97.37876802,60.94364351
,Random Forest,0.95,0.25,0.1,97.64089122,65.39973788
,Random Forest,0.95,0.3,0.1,97.50982962,66.31716907
,Random Forest,0.95,0.4,0.1,98.16513761,72.47706422
,Random Forest,0.95,0.1,0.15,96.33027523,55.70117955
,Random Forest,0.95,0.15,0.15,97.64089122,59.89515072
,Random Forest,0.95,0.2,0.15,97.64089122,63.17169069
,Random Forest,0.95,0.25,0.15,97.90301442,66.97247706
,Random Forest,0.95,0.3,0.15,97.77195282,68.54521625
,Random Forest,0.95,0.4,0.15,98.16513761,73.91874181
,Random Forest,0.99,0.1,0.01,97.64089122,62.5163827
,Random Forest,0.99,0.15,0.01,98.03407602,70.24901704
,Random Forest,0.99,0.2,0.01,98.55832241,72.87024902
,Random Forest,0.99,0.25,0.01,98.29619921,75.0982962
,Random Forest,0.99,0.3,0.01,98.42726081,76.14678899
,Random Forest,0.99,0.4,0.01,98.82044561,82.96199214
,Random Forest,0.99,0.1,0.03,98.29619921,69.20052425
,Random Forest,0.99,0.15,0.03,98.42726081,73.13237221
,Random Forest,0.99,0.2,0.03,98.95150721,77.58846658
,Random Forest,0.99,0.25,0.03,98.82044561,78.63695937
,Random Forest,0.99,0.3,0.03,98.42726081,79.42332896
,Random Forest,0.99,0.4,0.03,99.21363041,85.45216252
,Random Forest,0.99,0.1,0.05,98.16513761,70.90432503
,Random Forest,0.99,0.15,0.05,98.68938401,74.9672346
,Random Forest,0.99,0.2,0.05,98.95150721,77.98165138
,Random Forest,0.99,0.25,0.05,99.21363041,82.43774574
,Random Forest,0.99,0.3,0.05,98.42726081,80.86500655
,Random Forest,0.99,0.4,0.05,99.08256881,86.23853211
,Random Forest,0.99,0.1,0.08,98.82044561,74.7051114
,Random Forest,0.99,0.15,0.08,98.42726081,76.40891219
,Random Forest,0.99,0.2,0.08,99.08256881,81.25819135
,Random Forest,0.99,0.25,0.08,99.34469201,83.22411533
,Random Forest,0.99,0.3,0.08,98.42726081,80.47182176
,Random Forest,0.99,0.4,0.08,99.08256881,87.5491481
,Random Forest,0.99,0.1,0.1,98.82044561,76.67103539
,Random Forest,0.99,0.15,0.1,98.95150721,77.45740498
,Random Forest,0.99,0.2,0.1,98.95150721,80.99606815
,Random Forest,0.99,0.25,0.1,99.21363041,84.66579292
,Random Forest,0.99,0.3,0.1,99.21363041,84.66579292
,Random Forest,0.99,0.4,0.1,99.21363041,88.46657929
,Random Forest,0.99,0.1,0.15,98.95150721,75.491481
,Random Forest,0.99,0.15,0.15,99.08256881,79.29226737
,Random Forest,0.99,0.2,0.15,98.82044561,83.22411533
,Random Forest,0.99,0.25,0.15,99.4757536,87.2870249
,Random Forest,0.99,0.3,0.15,99.08256881,84.27260813
,Random Forest,0.99,0.4,0.15,99.21363041,89.25294889
