Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,original,high_rain,high_fog,light_fog,moderate_fog,HF_PSNR,LF_PSNR,MF_PSNR,HF_SSIM,LF_SSIM,MF_SSIM,HF_CPL,LF_CPL,MF_CPL,HF_CS,LF_CS,MF_CS,MF_SSS1,HF_KL,HF_MSE,HF_WD,MF_WD,MF_MSE,MF_KL,MF_TSI
229,229,229,229,229,229,229,229,229,229,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176W803_229.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2176W803_229_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2176W803_229_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2176W803_229_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2176W803_229_torchvision.jpg,16.14916081,21.7555589,19.0213502,0.845165539,0.865672205,0.869146026,25.438875,34.930992,24.094364,0.7890135,0.6973269,0.79564905,0.010281442,0.2335092283437685,54.75135294596354,24.928955078125,16.058050537109374,30.25249430338541,0.215198508239981,1.4051431017612537
230,230,230,230,230,230,230,230,230,230,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176W912_230.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2176W912_230_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2176W912_230_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2176W912_230_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2176W912_230_torchvision.jpg,14.16619852,24.40543582,24.31252558,0.80353874,0.919758967,0.921433872,58.45675,20.325438,18.814209,0.52124727,0.8660341,0.8755311,0.008835262,inf,45.10435791015625,15.5649169921875,9.15103759765625,18.153291829427083,0.837247813038748,0.2929916829745593
231,231,231,231,231,231,231,231,231,231,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176X122_231.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2176X122_231_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2176X122_231_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2176X122_231_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2176X122_231_torchvision.jpg,23.15347061,20.22827634,20.2793822,0.901932494,0.872443022,0.865528773,18.737606,23.107788,23.326324,0.8576089,0.8187957,0.81935996,0.029922912,inf,22.25517374674479,6.981475830078125,12.842181396484373,28.153564453125,inf,2.244343199608611
232,232,232,232,232,232,232,232,232,232,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176Z412_232.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2176Z412_232_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2176Z412_232_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2176Z412_232_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2176Z412_232_torchvision.jpg,13.36907366,17.48980316,14.21249564,0.708023415,0.66636019,0.758006468,61.536182,82.49608,53.938416,0.6753617,0.5398683,0.7395169,0.04154747,1.287992582837736,44.00082804361979,24.47825317382812,32.40707397460939,29.8288818359375,1.712521364151442,1.5072712818003922
233,233,233,233,233,233,233,233,233,233,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176Z561_233.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2176Z561_233_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2176Z561_233_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2176Z561_233_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2176Z561_233_torchvision.jpg,16.40879321,16.12913801,13.79108857,0.91105857,0.867750807,0.854978169,17.295809,28.204586,26.851025,0.73625576,0.5566237,0.5542202,0.028576164,1.2544240359140482,41.47945353190104,19.6125244140625,22.93888549804688,52.37178344726563,inf,0.962897504892368
234,234,234,234,234,234,234,234,234,234,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_21771203_234.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_21771203_234_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_21771203_234_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_21771203_234_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_21771203_234_torchvision.jpg,23.53927452,17.9318183,22.84592312,0.920486336,0.794994518,0.921077009,17.377752,50.871376,15.252118,0.8779963,0.4504565,0.8717506,0.021847008,0.6859815877390986,36.54134724934896,7.5611572265625,9.146374511718754,17.14457804361979,0.7529746436165949,0.9777703033268104
235,235,235,235,235,235,235,235,235,235,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_21771861_235.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_21771861_235_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_21771861_235_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_21771861_235_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_21771861_235_torchvision.jpg,13.14925202,16.28198646,19.0244068,0.853734352,0.870941435,0.911657084,54.845226,38.823536,35.47831,0.50055385,0.74138755,0.6862815,0.010206489,inf,22.81019287109375,21.3528076171875,6.906304931640625,41.9955322265625,0.1453419448093404,0.0808096868884535
236,236,236,236,236,236,236,236,236,236,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2177P232_236.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2177P232_236_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2177P232_236_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2177P232_236_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2177P232_236_torchvision.jpg,11.95031412,15.19160223,15.02587841,0.707855454,0.762071092,0.716733081,53.931244,43.49842,58.879864,0.72844356,0.79826623,0.68910164,0.036264334,0.6760277348413564,57.3658203125,20.324298095703124,8.988134765625,53.724945068359375,0.3338968458020062,3.427305528375734
237,237,237,237,237,237,237,237,237,237,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2177R382_237.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2177R382_237_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2177R382_237_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2177R382_237_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2177R382_237_torchvision.jpg,21.62610008,14.98325779,19.74210279,0.922035219,0.784743133,0.873888682,13.31396,43.59673,25.564,0.8824625,0.45999044,0.73826694,0.021960203,1.124859483790815,20.718198649088546,15.452484130859371,14.46663818359375,23.00942586263021,1.0452028966946587,1.2979941291585124
238,238,238,238,238,238,238,238,238,238,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2177Z611_238.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2177Z611_238_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2177Z611_238_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2177Z611_238_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2177Z611_238_torchvision.jpg,13.31246625,11.40359485,25.9058223,0.797305325,0.74258933,0.931301534,60.951782,58.358856,10.895487,0.43569565,0.45664814,0.9228529,0.005680897,inf,2.228277587890625,44.97346801757812,8.712103271484375,6.138226318359375,inf,0.3570450097847351
239,239,239,239,239,239,239,239,239,239,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2178Z921_239.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2178Z921_239_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2178Z921_239_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2178Z921_239_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2178Z921_239_torchvision.jpg,23.75190303,12.87680813,12.23482642,0.930537574,0.725646933,0.71869167,14.161967,47.345436,48.253746,0.83906204,0.11698029,0.08347367,0.03416482,inf,2.756317138671875,8.50201416015625,28.29406127929688,75.68931681315104,0.2447257454754592,2.509852005870842
240,240,240,240,240,240,240,240,240,240,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2180D691_240.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2180D691_240_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2180D691_240_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2180D691_240_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2180D691_240_torchvision.jpg,17.45567813,20.31994682,17.70050064,0.919047813,0.932127095,0.915081171,13.569529,12.895434,14.6653595,0.90342504,0.91006327,0.8934793,0.004246694,2.557597658502237,14.775327555338542,31.310400390625,19.04090576171875,48.51122029622396,1.4927640458355016,0.3077054794520553
241,241,241,241,241,241,241,241,241,241,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2181S751_241.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2181S751_241_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2181S751_241_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2181S751_241_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2181S751_241_torchvision.jpg,18.0781311,17.22021392,15.13773561,0.89706978,0.872966702,0.788282679,20.419912,19.62952,44.201836,0.9046048,0.91148484,0.77711505,0.017330388,1.4772915227408234,21.923653157552085,24.10537109374999,22.511975097656247,51.42624104817708,1.1472502788832677,2.060830479452056
242,242,242,242,242,242,242,242,242,242,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2182Y522_242.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2182Y522_242_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2182Y522_242_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2182Y522_242_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2182Y522_242_torchvision.jpg,9.965708522,11.53155336,10.97995722,0.552774345,0.706874763,0.680615688,50.22444,32.875057,43.400463,0.06697607,0.57602644,0.47564366,0.02168077,inf,40.34743041992188,48.82714233398439,71.40670166015624,1.3819010416666666,inf,4.41496453033268
243,243,243,243,243,243,243,243,243,243,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2182Z271_243.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2182Z271_243_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2182Z271_243_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2182Z271_243_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2182Z271_243_torchvision.jpg,25.09392901,11.52739923,13.35973578,0.918552803,0.668049118,0.742041943,23.945591,95.25835,66.70653,0.8725814,0.08898367,0.52958065,0.011544555,inf,6.758595784505208,7.84716796875,21.48971557617187,65.41085611979166,0.367492947722739,2.632791095890412
244,244,244,244,244,244,244,244,244,244,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2182Z551_244.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2182Z551_244_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2182Z551_244_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2182Z551_244_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2182Z551_244_torchvision.jpg,15.96939271,16.08947866,17.7645491,0.865110015,0.782925251,0.810877548,19.17754,64.12524,46.371742,0.8796043,0.49953282,0.6823349,0.01033507,-0.000671544618019,77.84717814127605,23.837719726562497,7.678289794921875,28.32042032877604,0.1676424661846138,1.3311032289628173
245,245,245,245,245,245,245,245,245,245,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2266B001_245.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2266B001_245_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2266B001_245_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2266B001_245_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2266B001_245_torchvision.jpg,16.55414046,16.28952848,18.79141546,0.852899087,0.827140911,0.854533327,46.68982,50.36355,43.611298,0.49813122,0.37726724,0.36263055,0.041156612,-0.0102964013926412,69.36950073242187,15.129595947265626,10.5080810546875,5.290877278645834,inf,2.055595645792564
246,246,246,246,246,246,246,246,246,246,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_22671862_246.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_22671862_246_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_22671862_246_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_22671862_246_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_22671862_246_torchvision.jpg,9.511953005,13.94301904,19.12794937,0.307844044,0.461186686,0.694514559,99.045044,64.213425,28.764034,0.09650041,0.6052514,0.84282017,0.02535006,inf,71.22542521158854,29.39134521484376,7.23531494140625,63.602394612630206,-0.0664930504193514,3.4767857142857146
247,247,247,247,247,247,247,247,247,247,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2267F091_247.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2267F091_247_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2267F091_247_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2267F091_247_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2267F091_247_torchvision.jpg,24.93921701,17.93048709,23.45797261,0.87996429,0.79149075,0.882344102,18.266048,39.170742,16.975157,0.89080083,0.72494036,0.8913545,0.024240525,0.0398655803667451,41.19857381184896,6.316601562500001,9.2906494140625,49.47749633789063,0.0561571114786801,0.7337328767123283
248,248,248,248,248,248,248,248,248,248,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2267G412_248.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2267G412_248_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2267G412_248_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2267G412_248_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2267G412_248_torchvision.jpg,11.23373961,15.88256981,13.37843143,0.64051467,0.87313397,0.816186552,56.4734,17.346855,22.105282,0.28321683,0.8477471,0.79543656,0.047123034,-0.1993055998585312,66.2117411295573,28.653527832031244,25.59580688476563,69.16045532226562,-0.183790300105043,1.788478473581213
